business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours_Monday,hours_Tuesday,hours_Wednesday,hours_Thursday,hours_Friday,hours_Saturday,hours_Sunday
VOBvxu8SzLGSun8o5OFhjA,QT Vietnamese Sandwich,,Philadelphia,PA,19104.0,39.9558866,-75.1934096,4.0,6,1,"Vietnamese, Food Trucks, Sandwiches, Restaurants, Food",Closed,10:30-15:00,10:30-15:00,10:30-15:00,10:30-15:00,Closed,Closed
21czbreHdJ8DxchFcsAlQA,Barone's How U Doin' Deli & Grocery,1515 W Porter St,Philadelphia,PA,19145.0,39.9198589,-75.1730406,5.0,11,0,"Specialty Food, Food, Delis, Grocery, Ethnic Food, Convenience Stores, Italian, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
Iw8uqNPxviwcgxtruAx_LA,Good Dog Bar,224 S 15th St,Philadelphia,PA,19102.0,39.948793,-75.1662055,4.0,1279,1,"American (Traditional), Restaurants, Bars, Nightlife, Burgers, Sandwiches, Soup, Pubs",11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00
5wAk4sBWukQ4WFIlaDrdEw,Kimey's Place,3401 Hamilton St,Philadelphia,PA,19104.0,39.9623431,-75.1916195,4.5,18,0,"Food, Breakfast & Brunch, Grocery, Modern European, Delis, Restaurants",Closed,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00
nKYpVtHmwzPBmVAlz73qoQ,Imli Indian Kitchen,769 E Passyunk Ave,Philadelphia,PA,19147.0,39.9388691,-75.1524722,4.0,60,0,"Restaurants, Indian",Closed,17:00-22:00,17:00-22:00,17:00-22:00,16:00-23:00,16:00-23:00,12:00-21:00
AXfF-c7h7y4yqUC6zehbng,Five Guys Pizza,125 Leverington Ave,Philadelphia,PA,19127.0,40.0296843,-75.228592,2.0,6,0,"Breakfast & Brunch, Restaurants, Chicken Wings, Food Delivery Services, Pizza, Food",10:00-23:00,10:00-23:00,10:00-23:00,11:00-03:00,11:00-03:00,11:00-03:00,11:00-23:00
EzjysPg2-lVX1E0ibStUXw,Ekta Indian Cuisine,1142 Crease St,Philadelphia,PA,19125.0,39.9692049,-75.1325733,4.0,436,1,"Restaurants, Pakistani, Indian",11:00-21:30,Closed,11:00-21:30,11:00-21:30,11:00-22:00,12:00-22:00,12:00-21:00
wUiJDkB_YUZEgTQshpUZZg,Xin Xing House,6057 Castor Ave,Philadelphia,PA,19149.0,40.0354613,-75.0808778,4.0,5,1,"Chinese, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
Ldch7Nc5gaZrhcIRd7mcjw,Kabuki Sushi,45 N 13th St,Philadelphia,PA,19107.0,39.9535852,-75.1609794,4.0,400,1,"Japanese, Sushi Bars, Restaurants",Closed,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,12:00-22:00
C93hmXkaRnej-jg0Z0ilhA,Rayaki - Philadelphia,2818 Cottman Ave,Philadelphia,PA,19149.0,40.04378,-75.05346,4.0,37,1,"Ramen, Japanese, Restaurants, Izakaya",11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:30,11:30-21:30,12:00-21:00
I-bZsyEsmlJsqYObIF2V7A,Wokano,1100 Washington Ave,Philadelphia,PA,19147.0,39.936934,-75.161837,3.0,133,1,"Dim Sum, Japanese, Restaurants, Chinese",10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-00:00,10:00-00:00,10:00-23:00
YOqnRHASr8ensibyqqFmSQ,Las Lomas Restaurant,1167 S 9th St,Philadelphia,PA,19147.0,39.9345779,-75.1586537,4.0,10,1,"Mexican, Grocery, Restaurants, Food, Bakeries",Closed,Closed,Closed,Closed,Closed,Closed,Closed
4P4iL8EHh_IjfNE2_c8TTQ,707 Restaurant & Bar,707 Chestnut St,Philadelphia,PA,19176.0,39.949531,-75.152578,3.5,11,0,"Restaurants, American (New)",Closed,Closed,Closed,Closed,Closed,Closed,Closed
UJw-KnIdnzwbvxzNvIUhgw,Currito Burritos Without Borders,203 N 34th St,Philadelphia,PA,19104.0,39.9591159,-75.1904692,3.0,15,0,"Mexican, Juice Bars & Smoothies, Food, Breakfast & Brunch, Fast Food, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
dTJRXFxdjmDZYNqe8iB86A,Koukouzeli,1134 S 9th St,Philadelphia,PA,19147.0,39.9354931,-75.1587449,4.0,23,0,"Greek, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
TunmRrfZb7bt53T6HJi4UQ,Bleu Sushi,262 S 10th St,Philadelphia,PA,19107.0,39.9463986271,-75.157800703,4.5,938,1,"Sushi Bars, Japanese, Restaurants, Asian Fusion, Tapas/Small Plates",Closed,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,12:00-23:00,12:00-22:00
OiE-MRsu_E5O54crdNGZ1g,Voltage Lounge,421 N 7th St,Philadelphia,PA,19123.0,39.9592901344,-75.1500912772,3.0,44,1,"Arts & Entertainment, American (New), Event Planning & Services, Venues & Event Spaces, Restaurants, Nightlife, Lounges, Comedy Clubs, Hookah Bars, Arcades, Music Venues, Bars",Closed,Closed,Closed,Closed,Closed,Closed,Closed
wWWLeciVf0w-6nxu1_YosA,Twisted Indian Wraps,3300 Fairmount Ave,Philadelphia,PA,19104.0,39.9660935124,-75.1910107337,4.0,17,1,"Restaurants, Indian, Latin American, Fast Food, Food, Food Delivery Services",Closed,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
uSW_RGoNOqOmtR1lchGxUg,Chopstick House,1626 S Columbus Blvd,Philadelphia,PA,19148.0,39.926769,-75.14621,4.0,10,1,"Chinese, Restaurants",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,12:00-22:00
K6VliqaqiQqaVeaOXQv4wQ,Captain Hooks,2226 N Broad St,Philadelphia,PA,19132.0,39.9869459,-75.1564192,4.5,59,0,"Seafood Markets, Seafood, Spanish, Cajun/Creole, Specialty Food, Food, Salad, Fish & Chips, Restaurants, Food Banks, Local Services, Community Service/Non-Profit",Closed,Closed,Closed,Closed,Closed,Closed,Closed
U890G5oU74Dz5dOWZUL3OA,Talk,2121 Walnut St,Philadelphia,PA,19103.0,39.9510946,-75.1765402,4.0,32,0,"Nightlife, Bars, American (New), Cocktail Bars, Restaurants",Closed,17:00-00:00,17:00-00:00,17:00-00:00,17:00-00:00,16:00-00:00,17:00-00:00
XIP56Dnfod92fYrrNDOACw,Revolution Diner,239 Chestnut St,Philadelphia,PA,19106.0,39.9487772186,-75.1456730068,3.0,35,0,"Restaurants, Bars, Diners, Nightlife, Breakfast & Brunch",Closed,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00
fuY-1RhqXFeZ_sh6vk4GzQ,Four Seasons Diner,11801 Bustleton Ave,Philadelphia,PA,19116.0,40.119922,-75.0173752,2.5,21,0,"Restaurants, Diners, Breakfast & Brunch, American (New)",08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-00:00,08:00-00:00,08:00-23:00
ovWd_lbvnK1dQSkSkQRfpg,Benna's Cafe,8TH And Wharton St,Philadelphia,PA,19147.0,39.932994,-75.157736,4.0,97,1,"Restaurants, Vegan, Breakfast & Brunch, Coffee & Tea, Food",08:00-14:00,08:00-14:00,08:00-14:00,08:00-14:00,08:00-14:00,08:00-14:00,08:00-14:00
lX-H5mJYzs9i8UsPghlvCQ,Milano's Pizzeria and Grill,127 S 10th St,Philadelphia,PA,19107.0,39.9489898682,-75.1570663452,3.0,41,1,"Pizza, American (Traditional), Restaurants",10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,11:00-20:30,11:00-20:30
VwZ5NDbIu3elGQI6MzcXBA,Blue Corn,940 S 9th St,Philadelphia,PA,19147.0,39.9377652566,-75.1583243076,4.5,350,1,"Food, Beer, Wine & Spirits, Nightlife, Restaurants, Bars, Cocktail Bars, Mexican",11:00-21:00,11:00-21:00,11:00-21:00,11:00-23:00,11:00-22:00,10:00-22:00,10:00-21:00
NH-LOS97SfP2aL_ZaLwUJA,High Street Provisions,3401 Walnut St,Philadelphia,PA,19104.0,39.9531172679,-75.1927020446,2.5,15,1,"American (New), Restaurants",07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,10:00-15:00,10:00-15:00
9ggTidLF9LPNdyWdCGtrYg,Gooey Looie's,231 McClellan St,Philadelphia,PA,19148.0,39.925315,-75.1507189,4.5,251,1,"Sandwiches, Cheesesteaks, Restaurants, Delis",10:30-20:00,10:30-20:00,10:30-20:00,10:30-20:00,10:30-20:00,10:30-19:00,Closed
iSSErxB_4XLkrKU0CotYMg,Jim's Steaks,2311 Cottman Ave,Philadelphia,PA,19149.0,40.0479243,-75.0584606,3.5,74,0,"Restaurants, Sandwiches",09:00-01:00,09:00-01:00,09:00-01:00,09:00-01:00,09:00-03:00,09:00-03:00,12:00-22:00
1e1qCk-tKAkFn-or-o-h0A,Sammy Chon's KTown BBQ,911 Race St,Philadelphia,PA,19107.0,39.955447,-75.154839,3.5,148,0,"Ethnic Food, Food, Restaurants, Specialty Food, Korean",11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-04:00,11:00-04:00,11:00-02:00
eGmbGdkhPjw2gniEIq-E6Q,Imperial Palace Chinese Restaurant,5921 N Broad St,Philadelphia,PA,19141.0,40.0435209,-75.1433762,4.0,12,1,"Chinese, Restaurants, American (Traditional), Fast Food",15:00-02:00,15:00-02:00,15:00-02:00,15:00-02:00,15:00-03:00,15:00-03:00,Closed
x8joRxn_TPorP1C2LSdSYg,Soulfedphilly,6424 Castor Ave,Philadelphia,PA,19149.0,40.040537,-75.0769706,3.5,128,1,"Seafood, Bars, Nightlife, Restaurants",09:00-22:00,09:00-22:00,12:00-22:00,09:00-22:00,09:00-00:00,09:00-00:00,09:00-22:00
F48wjJ_jjEz59Prh20XhRA,Tyson Bees,,Philadelphia,PA,19104.0,39.9591692932,-75.1984187251,3.5,147,1,"Food Trucks, Mexican, Korean, Food, Restaurants, Food Stands",11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,Closed,Closed
zYnYOzhlG9jPoX9ANecEUw,Au Bon Pain,"8500 Essington Ave, Space C - 16, Philadelphia International Airport",Philadelphia,PA,19153.0,39.8951329,-75.2290123,2.5,121,0,"Breakfast & Brunch, Food, Bakeries, Sandwiches, Cafes, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
Vcn_cuQNKRF0eQ16TXVaXQ,The Night Kitchen,7725 Germantown Ave,Philadelphia,PA,19118.0,40.0683287,-75.1978484,4.5,189,1,"Shopping, Bakeries, Restaurants, Desserts, Breakfast & Brunch, Home & Garden, Food, Kitchen & Bath, Specialty Food",07:30-18:00,07:30-18:00,07:30-18:00,07:30-18:00,07:30-18:00,08:00-18:00,08:00-16:00
LD9Zw55zDpA3CD2wJfhSLQ,New Wok Chinese Restaurant,1437 E Vernon Rd,Philadelphia,PA,19150.0,40.073726,-75.16716,2.0,6,0,"Restaurants, Chinese, Cantonese, Szechuan",Closed,11:30-23:00,11:30-23:00,11:30-23:00,11:30-00:00,11:30-00:00,12:00-22:30
HtHIZmIOEaEIKaCROPtnsA,Mi Lah Vegetarian,218 S 16th St,Philadelphia,PA,19102.0,39.9491816,-75.1678358,3.5,213,0,"Vegan, Restaurants, Vegetarian",Closed,Closed,Closed,Closed,Closed,Closed,Closed
Mfyqn9bYNL7jVsXjXH_ymg,Tavern On the Hill,8636 Germantown Ave,Philadelphia,PA,19118.0,40.077194,-75.2088314,4.0,140,1,"Restaurants, Nightlife, American (New), American (Traditional), Bars, Pubs, Lounges",Closed,Closed,15:30-21:00,15:30-21:00,15:30-21:00,11:30-21:00,11:30-21:00
LsEXXMggkiedirw3zuqKoA,The Fresh Works - Woodhaven Store,4048 Woodhaven Rd,Philadelphia,PA,19154.0,40.0847999487,-74.9706085771,2.5,43,1,"Burgers, Delis, Restaurants, Sandwiches",10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,11:00-00:00,11:00-00:00,10:00-22:00
aNNCjIDnTxn3YXRa4SnzYA,Vesper Sporting Club - Center City,223 S Sydenham St,Philadelphia,PA,19102.0,39.9489408,-75.1668194,3.5,157,1,"Dance Clubs, Arts & Entertainment, Diners, Bars, Music Venues, Restaurants, Sports Bars, American (Traditional), Breakfast & Brunch, Lounges, Cocktail Bars, Seafood, Nightlife, American (New)",Closed,Closed,Closed,Closed,18:00-02:00,12:00-02:00,11:00-02:00
4CBk3DBUgl3V9zbVBKsIqQ,Moshi Moshi,108 S 18th St,Philadelphia,PA,19103.0,39.951392,-75.17062,3.0,40,0,"Japanese, Sushi Bars, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
Laqf1fHOcmqe1yGZrxKw_w,Mi Puebla Restaurant,7157 Germantown Ave,Philadelphia,PA,19119.0,40.0599953,-75.1907261,3.5,108,1,"Restaurants, Mexican",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-22:00,11:00-22:00,11:00-21:00
nampgzRa90YQd9P2pdi6Qw,McDonald's,1801 S Columbus Blvd,Philadelphia,PA,19148.0,39.9239989,-75.1425599,2.0,6,0,"Fast Food, Restaurants, Burgers",Closed,Closed,Closed,Closed,Closed,Closed,Closed
g4cJA7iabhQywVCDytdUJw,Green Soul,7169 Ogontz Ave,Philadelphia,PA,19138.0,40.0637135,-75.1527502,4.5,28,0,"Sandwiches, Soul Food, Restaurants, Juice Bars & Smoothies, Food, Cafes, Vegetarian",12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,Closed
2TtkreVRud9P8RcU8Lw3pg,HipCityVeg,232 N Radnor Chester Rd,Philadelphia,PA,19087.0,40.0414717,-75.3636467,3.5,15,1,"Restaurants, Burgers, Vegetarian, Sandwiches",10:30-20:00,10:30-20:00,10:30-20:00,10:30-20:00,10:30-20:00,10:30-20:00,10:30-20:00
0IFmbpwP1JiWVCG7z9KORw,Mazza Healthy Mediteranean,1100 Jackson St,Philadelphia,PA,19148.0,39.9223166,-75.1648601,4.0,43,0,"Restaurants, Mediterranean",12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:30,12:00-22:30,12:00-22:30
0De2juaQqHNUYs-vNEj9RA,CYM Island Kitchen,4658 G St,Philadelphia,PA,19120.0,40.0196839,-75.1107755,3.5,15,1,"Spanish, Caribbean, Restaurants, Latin American",Closed,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,Closed,Closed
xXFSEWRO0012YBbdoJ1kRw,Coeur,824 S 8th St,Philadelphia,PA,19147.0,39.938845,-75.1564754,4.0,55,0,"Restaurants, Bars, American (New), Nightlife",11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:00-02:00,11:00-02:00
jyBbsc6LrIwdJYD9jFuiaw,Aldo and Manny Pizza and Pasta,1431 Arch St,Philadelphia,PA,19102.0,39.9547868,-75.1644935,4.0,56,1,"Fast Food, Restaurants, Specialty Food, Food, American (Traditional), Pizza, Italian, Pasta Shops",10:00-22:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-22:00
dzNHPZmXHFc6_6BZQVYAeA,SoBol-University City,3736 Spruce St,Philadelphia,PA,19104.0,39.9512731815,-75.1979261264,4.0,43,1,"Food, Acai Bowls, Restaurants, Wraps, Cafes, Juice Bars & Smoothies",Closed,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00
ErJ9NtMXt-WJZV_TVZ08Ag,Green Garden,237 S 10th St,Philadelphia,PA,19107.0,39.9471663,-75.1573928,3.5,77,1,"Sushi Bars, Chinese, Soup, Seafood, Restaurants",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,12:00-22:00
lAni_2IBdJOUMGXYXSmU2g,Applebee's Grill + Bar,215 S 15th St,Philadelphia,PA,19102.0,39.94883,-75.165919,2.0,89,0,"American (New), Salad, Restaurants, Bars, American (Traditional), Nightlife, Chicken Wings, Burgers, Sports Bars, Steakhouses",Closed,11:30-22:00,11:30-23:00,11:30-23:00,11:30-00:00,11:30-00:00,12:00-20:00
0ak-7uV9Nb7nF_l-mMCysA,Oishii Poké,938 Arch St,Philadelphia,PA,19107.0,39.9532717,-75.1562016,4.0,228,1,"Restaurants, Mexican, Food, Hawaiian, Poke, Japanese",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
uXdA2sznJk30qnrEFX7AeA,Pearls Caribbean and Soul Food,428 W Olney Ave,Philadelphia,PA,19120.0,40.0361874,-75.1299277,3.0,7,1,"Restaurants, Caribbean",Closed,12:00-21:00,12:00-21:00,12:00-22:00,12:00-23:00,12:00-23:00,09:30-17:00
U6D2ZyFsZw15-3RtMalq8Q,Lake Blue Sushi & Cuisine,8 N 3rd St,Philadelphia,PA,19106.0,39.9504830986,-75.1457890123,4.0,7,0,"Restaurants, Japanese, Seafood, Sushi Bars, Breakfast & Brunch, American (Traditional)",07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,Closed
0zQtELENNywry4zSxQBWlg,First Street Steaks,1204 N Front St,Philadelphia,PA,19122.0,39.9691698,-75.1361942,4.0,29,0,"Breakfast & Brunch, Sandwiches, Cheesesteaks, Restaurants",07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-00:00,10:00-00:00,10:00-21:00
NWThkWV2w9WqWsXIf9DQuQ,Aku's Kitchen,5938 Chestnut St,Philadelphia,PA,19139.0,39.9601633,-75.2406183,4.0,5,0,"American (Traditional), Chicken Wings, Caribbean, African, Restaurants",Closed,Closed,Closed,Closed,Closed,12:00-20:00,00:00-20:00
Gm4JTabNe81qEL5Lf9NcCQ,China Star,3084 Frankford Ave,Philadelphia,PA,19134.0,39.9918037,-75.1131361,2.0,6,1,"Restaurants, Chinese",11:00-23:00,Closed,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,12:00-23:00
h9JsX6EAJ9TokfmoIbmWhQ,Misso,1326 Spruce St,Philadelphia,PA,19176.0,39.946666,-75.163993,4.0,14,0,"Restaurants, Specialty Food, Sushi Bars, Ethnic Food, Food",Closed,Closed,Closed,Closed,Closed,Closed,Closed
vrpwZHVR0H93peg03Zlnfw,Towne Pizza Sub Shop,1900 Pine St,Philadelphia,PA,19103.0,39.9465,-75.1732,3.5,19,0,"Pizza, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
L4G5ABxhYHQAKIcT0818_A,Bob's Diner,6053 Ridge Ave,Philadelphia,PA,19128.0,40.032919,-75.21426,3.5,157,1,"Breakfast & Brunch, Diners, Restaurants",Closed,07:00-14:00,07:00-14:00,07:00-14:00,07:00-14:00,08:00-15:00,07:00-14:00
FFHTUPo0QTSIylLCCe27ig,Cucina Maria,768 S 8th St,Philadelphia,PA,19147.0,39.9397045222,-75.1562596858,4.5,8,1,"Restaurants, Italian, Seafood",Closed,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,11:00-22:00
uAJ_rq4ZQUgERalFBO_zlQ,Olive Garden Italian Restaurant,9280 Roosevelt Blvd,Philadelphia,PA,19115.0,40.078537,-75.032031,3.0,129,1,"Restaurants, Bars, Nightlife, Soup, Italian, Salad, Wine Bars",Closed,11:00-22:00,11:00-22:00,11:00-20:00,11:00-23:00,11:00-23:00,11:00-22:00
Zm0rXfbdXHMuj1NR4tr8zg,Casa México,1134 S 9th St,Philadelphia,PA,19147.0,39.9354931854,-75.158744,4.0,27,1,"Restaurants, Mexican",12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,Closed,Closed
gkqfNyv3D84B0WR5GZOpZQ,Originals Italian Restaurant & Bar,9436 State Rd,Philadelphia,PA,19114.0,40.049706,-74.989807,3.0,42,1,"Food Delivery Services, Pizza, Restaurants, Sandwiches, Food, Beer, Wine & Spirits",11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,11:00-00:00,11:00-23:00,11:00-22:00
rjjK00bgGHNOJWMgUXT-ng,Beijing Panda,3901 Conshohocken Ave,Philadelphia,PA,19131.0,40.0034,-75.2067881,1.5,13,1,"Chinese, Restaurants",11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,Closed
VSc5hpsT_CCt_Hvj92mbPg,Pizzata Pizzeria,240 S 22nd St,Philadelphia,PA,19103.0,39.9493452,-75.1778786,4.5,60,1,"Pizza, Restaurants",Closed,Closed,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00
61x8v5Yq3zzoaKkMz5SJqA,Kurths Sea Food,901 W Susquehanna Ave,Philadelphia,PA,19122.0,39.9852893,-75.1478412,4.0,9,0,"Restaurants, Seafood",Closed,Closed,11:00-18:00,11:00-21:00,11:00-22:00,11:00-22:00,Closed
-0TffRSXXIlBYVbb5AwfTg,IndeBlue Modern Indian Food & Spirits,205 South 13th St,Philadelphia,PA,19107.0,39.9485078263,-75.1619688173,4.5,1097,1,"Cocktail Bars, Food Delivery Services, Nightlife, Breakfast & Brunch, Food, Bars, Event Planning & Services, Caterers, Restaurants, Indian",Closed,16:00-22:00,16:00-22:00,16:00-22:00,16:00-23:00,16:00-23:00,16:00-22:00
VKgoOPzznGGOkfypgwC4nw,Syrenka Luncheonette,3173 Richmond St,Philadelphia,PA,19134.0,39.9826151,-75.1016863,4.5,52,0,"Restaurants, Polish, American (Traditional)",11:30-18:00,11:30-18:00,11:30-18:00,11:30-18:00,11:30-18:00,12:00-16:00,Closed
LaqJHvI5NCKYAFvh_G88_Q,EAT Café,3820 Lancaster Ave,Philadelphia,PA,19104.0,39.9604001096,-75.1977940276,4.0,16,0,"Cafes, Desserts, Local Services, Community Service/Non-Profit, Sandwiches, Food, Restaurants",Closed,Closed,17:30-21:00,17:30-21:00,17:30-21:00,Closed,Closed
bwgK5d9oT2sUcvyBOsTREQ,Sky Cafe,"1122-38 Washington Ave, Ste B",Philadelphia,PA,19147.0,39.9365822,-75.1626553,4.5,224,1,"Noodles, Restaurants, Indonesian",Closed,11:00-20:00,11:00-20:00,Closed,11:00-20:00,11:00-20:00,11:00-20:00
Q5-CkgsvtlRF5GphtoBFRQ,Live Casino Hotel,900 Packer Ave,Philadelphia,PA,19148.0,39.9091912,-75.1646617,2.5,10,1,"Event Planning & Services, Hotels, Hotels & Travel, Burgers, American (Traditional), Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
j-qtdD55OLfSqfsWuQTDJg,Parc,227 S 18th St,Philadelphia,PA,19103.0,39.9491724,-75.1707273,4.0,2761,1,"Restaurants, French, Wine Bars, Nightlife, American (New), Bars, Cafes, Breakfast & Brunch",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-00:00,11:00-20:00,10:00-22:00
cAQf9b0jmPIQaTyj-vm81w,Germantown Jerk Hut,7165 Germantown Ave,Philadelphia,PA,19119.0,40.0601522,-75.1907202,3.0,7,1,"Food Trucks, Caribbean, Restaurants, Food, Comfort Food",14:00-21:00,14:00-21:00,14:00-21:00,14:00-21:00,14:00-21:00,14:00-21:00,Closed
IIJD7kVuO9k3VCj4hVjh3w,Reen's Delicatessen,12319 Academy Rd,Philadelphia,PA,19154.0,40.096308,-74.975791,4.0,54,1,"Restaurants, Delis",08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-16:00,09:00-16:00
N2kFhCeHWw5B9nxjtkgotQ,Reale's Restaurant & Bar,7233 Frankford Ave,Philadelphia,PA,19135.0,40.0361944,-75.0412414,3.5,61,1,"Sports Bars, American (Traditional), Nightlife, Restaurants, Seafood, Bars",Closed,Closed,Closed,Closed,Closed,Closed,Closed
4_-IcMpkF_sBRHomWZHNzA,Bistrot La Minette,623 S 6th St,Philadelphia,PA,19147.0,39.9414622968,-75.1523852348,4.5,619,1,"Restaurants, French, Breakfast & Brunch",Closed,Closed,17:30-21:30,17:30-22:30,17:30-22:30,17:30-22:30,17:30-21:30
g3VTofBULAB3bld7IzmJMg,Simon's Kosher,6926 Bustleton Ave,Philadelphia,PA,19149.0,40.042695,-75.063771,4.5,14,0,"Grocery, Food, Restaurants, Kosher, Butcher",07:30-18:00,07:30-18:00,07:30-18:00,07:30-18:00,07:30-14:00,Closed,07:30-16:00
SVf23pjKERkedqCdWl6ECA,Teresa's Mesa,727 S 2nd St,Philadelphia,PA,19147.0,39.9394833,-75.145839,4.0,69,1,"Restaurants, Mexican",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-22:00,11:00-21:00,10:00-21:00
RAucBixPYsidSxjtl6VioQ,Mexican Post Express,1701 John F Kennedy Blvd,Philadelphia,PA,19103.0,39.9561659865,-75.166372971,3.0,50,1,"Print Media, Mexican, Restaurants, Mass Media",08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-17:00,Closed
i4ym2Gg5-ozD52ZjgDQyNw,Greenman's Deli,1900 Grant Ave,Philadelphia,PA,19115.0,40.08396,-75.035514,2.5,6,1,"Restaurants, Delis",Closed,Closed,Closed,Closed,Closed,Closed,Closed
KGzDbWYbVRItq7_ubPBEHQ,DP Dough,33 S 40th St,Philadelphia,PA,19104.0,39.9561884,-75.2020815,3.5,31,0,"Chicken Wings, Food, Pizza, Food Delivery Services, Restaurants",17:00-03:30,17:00-03:30,17:00-03:30,17:00-03:30,11:00-03:30,11:00-03:30,11:00-03:30
Tk5UxXWUcBog8_oOcH_gzw,Iron Tower Deli Shop,56 N 9th St,Philadelphia,PA,19107.0,39.9524255,-75.1549356,3.5,20,0,"Sandwiches, Delis, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
iUZEGx29miZObLd6_lt7Vg,Sabrina's Café,1804 Callowhill St,Philadelphia,PA,19130.0,39.9604147854,-75.1686044902,4.0,1721,1,"Breakfast & Brunch, Restaurants, Vegetarian, Cafes, American (New), Food, Diners, American (Traditional)",Closed,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00
JiLdxFx_nY5HoQNJbMSh4Q,La Casa Del Mofongo,4638 N 5st,Philadelphia,PA,19140.0,40.022133,-75.13389,3.0,11,1,"Restaurants, Breakfast & Brunch, Latin American, Soup, Caribbean, Food, Juice Bars & Smoothies, Sandwiches",Closed,Closed,Closed,Closed,Closed,Closed,Closed
bDr66nlhvR1t63yMUSgZ1A,Crêpe Town,200 S Broad St,Philadelphia,PA,19102.0,39.949028,-75.164482,3.0,5,0,"Creperies, Restaurants, Sandwiches",10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-15:00,Closed
UDD4X5TLUMARishbXUQA2w,Cadillac Grille,3601 S Broad St,Philadelphia,PA,19148.0,39.9011799,-75.1719716,3.0,46,1,"Restaurants, Steakhouses",Closed,Closed,Closed,Closed,Closed,Closed,Closed
9JSv_XGIjTt_uwE6fVctMQ,Marathon,1338 Chestnut St,Philadelphia,PA,19107.0,39.9504196,-75.1635566,2.5,61,0,"Restaurants, American (New)",07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-22:00,08:00-22:00,Closed
u-mjpAKElhdZ-ZqhEjwcPw,The Strip Joint,918 S 22nd St,Philadelphia,PA,19146.0,39.940805,-75.179773,3.5,57,0,"American (New), Steakhouses, Restaurants, American (Traditional), Breakfast & Brunch",Closed,Closed,Closed,Closed,Closed,Closed,Closed
